basements,central_air,exterior_condition,fireplaces,garage_type,interior_condition,market_value,number_of_rooms,number_stories,parcel_shape,street_designation,topography,total_area,total_livable_area,type_heater,view_type,building_description,section
F,Y,4.0,0.0,A,4.0,147300.0,6.0,2.0,E,ST ,6,1825.0,1278.0,A,I,MASONRY,North East
F,N,5.0,0.0,A,5.0,146000.0,6.0,2.0,E,ST ,6,1825.0,1278.0,A,I,MASONRY,North East
F,Y,4.0,0.0,A,4.0,168500.0,6.0,0.0,E,ST ,6,3162.5,1320.0,A,I,MASONRY,North East
A,Y,2.0,0.0,C,2.0,205700.0,6.0,0.0,E,ST ,6,6300.0,1800.0,A,I,FRAME,North East
C,N,4.0,0.0,C,4.0,167200.0,6.0,0.0,E,ST ,6,3150.0,1350.0,B,I,MASONRY+OTHER,North East
F,Y,4.0,0.0,A,4.0,146100.0,6.0,2.0,E,ST ,6,1825.0,1278.0,A,I,MASONRY,North East
D,N,4.0,0.0,A,4.0,150600.0,6.0,2.0,E,AVE,6,2310.3,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,154900.0,6.0,2.0,E,AVE,6,2305.2,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155000.0,6.0,2.0,E,AVE,6,2315.4,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155000.0,6.0,2.0,E,AVE,6,2315.4,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155000.0,6.0,2.0,E,AVE,6,2315.4,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155000.0,6.0,2.0,E,AVE,6,2310.3,1260.0,A,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,166000.0,6.0,0.0,E,ST ,6,3046.5,1353.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,165900.0,6.0,0.0,E,ST ,6,3037.5,1353.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,165900.0,6.0,0.0,E,ST ,6,3037.5,1353.0,B,I,MASONRY,North East
H,N,3.0,0.0,A,3.0,187600.0,6.0,0.0,E,ST ,6,3031.87,1353.0,B,I,MASONRY,North East
D,N,4.0,0.0,F,4.0,167400.0,6.0,0.0,A,ST ,6,3033.0,1353.0,B,I,MASONRY,North East
D,N,4.0,0.0,F,4.0,167400.0,6.0,0.0,E,ST ,6,3037.5,1353.0,B,I,MASONRY,North East
D,N,4.0,0.0,F,4.0,167300.0,6.0,0.0,E,ST ,6,3027.37,1353.0,B,I,MASONRY,North East
D,N,4.0,0.0,F,4.0,167400.0,6.0,0.0,E,ST ,6,3037.5,1353.0,B,I,MASONRY,North East
D,N,4.0,0.0,F,4.0,167400.0,6.0,0.0,E,ST ,6,3031.87,1353.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,165900.0,6.0,0.0,E,ST ,6,3022.87,1353.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,166100.0,6.0,0.0,E,ST ,6,3065.62,1353.0,B,I,MASONRY,North East
D,N,4.0,0.0,C,4.0,174300.0,6.0,0.0,E,ST ,6,2750.0,1756.0,B,I,MASONRY,North East
B,N,4.0,0.0,0,4.0,173000.0,7.0,0.0,E,ST ,6,3162.5,1512.0,G,I,MASONRY,North East
D,N,4.0,0.0,0,4.0,172600.0,7.0,0.0,E,ST ,6,3162.5,1500.0,B,I,MASONRY,North East
C,N,3.0,0.0,C,3.0,196300.0,7.0,0.0,E,ST ,6,7906.25,1765.0,B,I,FRAME,North East
H,Y,4.0,0.0,A,4.0,187600.0,7.0,0.0,E,AVE,6,4378.79,1548.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,187200.0,7.0,0.0,E,AVE,6,4292.76,1548.0,A,I,MASONRY,North East
E,Y,4.0,0.0,A,4.0,167300.0,6.0,0.0,E,AVE,6,3353.79,1280.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,166900.0,6.0,0.0,E,AVE,6,3286.0,1280.0,A,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,127100.0,7.0,2.0,E,ST ,6,2253.61,1578.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,154900.0,6.0,2.0,E,AVE,6,2305.2,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155000.0,6.0,2.0,E,AVE,6,2310.3,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155000.0,6.0,2.0,E,AVE,6,2315.4,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,154900.0,6.0,2.0,E,AVE,6,2305.2,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155000.0,6.0,2.0,E,AVE,6,2310.3,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155000.0,6.0,2.0,E,AVE,6,2315.4,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,154900.0,6.0,2.0,E,AVE,6,2300.1,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155000.0,6.0,2.0,E,AVE,6,2320.5,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,154900.0,6.0,2.0,E,AVE,6,2300.1,1260.0,A,I,MASONRY,North East
D,N,4.0,0.0,A,4.0,150600.0,6.0,2.0,E,AVE,6,2315.4,1260.0,A,I,MASONRY,North East
E,Y,4.0,0.0,A,4.0,154900.0,6.0,2.0,E,AVE,6,2300.1,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155000.0,6.0,2.0,E,AVE,6,2310.3,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155900.0,6.0,2.0,E,AVE,6,2451.6,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155000.0,6.0,2.0,E,AVE,6,2310.3,1260.0,A,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,128600.0,6.0,2.0,E,ST ,6,1545.84,1152.0,A,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,128600.0,6.0,2.0,E,ST ,6,1531.3,1152.0,A,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,128600.0,6.0,2.0,E,ST ,6,1534.72,1152.0,A,I,MASONRY,North East
E,Y,3.0,0.0,A,3.0,160100.0,6.0,2.0,E,ST ,6,1539.0,1152.0,A,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,165900.0,6.0,0.0,E,ST ,6,3037.5,1353.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,165900.0,6.0,0.0,E,ST ,6,3037.5,1353.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,165300.0,6.0,0.0,E,ST ,6,2925.0,1353.0,B,I,MASONRY,North East
0,N,4.0,0.0,0,4.0,160500.0,7.0,0.0,A,ST ,1,2500.0,1664.0,A,I,MASONRY,North East
D,N,4.0,0.0,C,4.0,201800.0,6.0,0.0,E,ST ,6,5225.0,1993.0,B,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
C,N,4.0,0.0,0,4.0,162000.0,7.0,0.0,E,ST ,6,3162.5,1332.0,B,I,FRAME,North East
A,N,4.0,0.0,0,4.0,177600.0,7.0,0.0,E,ST ,6,3162.5,1696.0,B,I,MASONRY,North East
C,N,4.0,0.0,0,4.0,151800.0,5.0,0.0,A,ST ,6,5362.5,946.0,B,I,FRAME,North East
D,N,4.0,0.0,C,4.0,167600.0,7.0,0.0,E,AVE,6,5855.0,1500.0,B,I,FRAME,North East
C,N,4.0,0.0,F,4.0,176300.0,6.0,0.0,E,AVE,6,2693.5,1600.0,B,I,FRAME,North East
F,N,4.0,0.0,A,4.0,121500.0,7.0,2.0,E,ST ,6,1524.0,1466.0,A,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,121500.0,7.0,2.0,E,ST ,6,1524.0,1466.0,B,I,MASONRY,North East
F,Y,4.0,0.0,A,4.0,127900.0,6.0,2.0,E,ST ,5,3626.0,1296.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155000.0,6.0,2.0,E,AVE,6,2315.4,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,154900.0,6.0,2.0,E,AVE,6,2305.2,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,154900.0,6.0,2.0,E,AVE,6,2305.2,1260.0,A,I,MASONRY,North East
D,N,4.0,0.0,A,4.0,151400.0,6.0,2.0,E,AVE,6,2440.8,1260.0,A,I,MASONRY,North East
D,N,4.0,0.0,A,4.0,151500.0,6.0,2.0,E,AVE,6,2451.6,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155800.0,6.0,2.0,E,AVE,6,2446.2,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155000.0,6.0,2.0,E,AVE,6,2310.3,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155000.0,6.0,2.0,E,AVE,6,2315.4,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,155800.0,6.0,2.0,E,AVE,6,2446.2,1260.0,A,I,MASONRY,North East
D,N,4.0,0.0,A,4.0,151400.0,6.0,2.0,E,AVE,6,2446.2,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,156000.0,6.0,2.0,A,AVE,6,2471.35,1260.0,A,I,MASONRY,North East
D,N,4.0,0.0,A,4.0,151600.0,6.0,2.0,A,AVE,6,2471.35,1260.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,152900.0,6.0,2.0,A,AVE,6,2028.0,1260.0,A,I,MASONRY,North East
F,Y,4.0,0.0,A,4.0,154700.0,5.0,0.0,E,ST ,1,2500.0,913.0,A,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,150300.0,5.0,0.0,E,ST ,6,2500.0,913.0,A,I,MASONRY,North East
D,N,4.0,0.0,0,4.0,157500.0,6.0,0.0,E,ST ,6,3543.75,1020.0,A,I,MASONRY,North East
A,Y,4.0,0.0,0,4.0,152600.0,6.0,0.0,E,ST ,1,2796.75,1020.0,A,I,MASONRY,North East
C,Y,4.0,0.0,C,4.0,152900.0,6.0,0.0,E,ST ,1,3420.0,1176.0,B,I,MASONRY,North East
C,Y,4.0,0.0,0,4.0,148700.0,6.0,0.0,E,ST ,1,2591.0,1176.0,A,I,MASONRY,North East
C,Y,4.0,0.0,0,4.0,148700.0,6.0,0.0,E,ST ,1,2591.0,1176.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
D,Y,4.0,0.0,F,4.0,170400.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,164100.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
E,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
E,N,4.0,0.0,A,4.0,164100.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
G,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
D,Y,4.0,0.0,F,4.0,170400.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,155300.0,6.0,0.0,E,ST ,6,2758.8,1188.0,A,I,MASONRY,North East
C,N,4.0,0.0,C,4.0,174800.0,6.0,0.0,E,ST ,6,3162.5,1500.0,B,I,MASONRY,North East
A,N,3.0,0.0,C,3.0,167500.0,6.0,0.0,E,ST ,6,3162.5,1440.0,A,I,MASONRY,North East
A,Y,4.0,0.0,0,4.0,186100.0,6.0,0.0,E,ST ,6,6325.0,1350.0,B,I,FRAME,North East
D,N,4.0,0.0,A,4.0,189100.0,7.0,0.0,E,ST ,6,2575.0,1569.0,H,I,MASONRY,North East
A,N,3.0,0.0,A,3.0,182600.0,7.0,0.0,E,ST ,6,2568.3,1569.0,B,I,MASONRY,North East
C,N,4.0,0.0,C,4.0,216400.0,9.0,0.0,E,AVE,6,8250.0,1785.0,B,I,MASONRY,North East
C,N,4.0,1.0,B,4.0,261600.0,7.0,2.0,E,AVE,6,11165.0,2016.0,B,I,STONE,North East
A,Y,3.0,0.0,F,3.0,202100.0,7.0,0.0,E,AVE,6,4125.0,1648.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,151100.0,6.0,2.0,E,AVE,6,3429.0,1164.0,A,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,150200.0,6.0,2.0,A,AVE,6,3233.0,1164.0,A,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,118800.0,7.0,2.0,E,AVE,6,1828.04,1520.0,B,I,MASONRY,North East
E,N,4.0,0.0,B,4.0,129000.0,6.0,2.0,E,ST ,5,1797.62,1260.0,A,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,126300.0,6.0,2.0,E,ST ,5,1797.62,1260.0,G,H,MASONRY,North East
A,N,4.0,0.0,F,4.0,127300.0,6.0,2.0,E,ST ,5,1797.62,1260.0,A,H,MASONRY,North East
F,Y,4.0,0.0,A,4.0,128700.0,6.0,2.0,E,AVE,6,2381.12,1120.0,A,I,MASONRY,North East
F,Y,4.0,0.0,A,4.0,132700.0,6.0,2.0,E,AVE,6,1800.0,1296.0,A,I,MASONRY,North East
C,Y,4.0,0.0,0,4.0,148700.0,6.0,0.0,E,ST ,1,2591.0,1176.0,A,I,MASONRY,North East
C,Y,4.0,0.0,C,4.0,148700.0,6.0,0.0,E,ST ,1,2596.0,1176.0,A,I,MASONRY,North East
C,Y,4.0,0.0,0,4.0,148700.0,6.0,0.0,E,ST ,1,2591.0,1176.0,A,I,MASONRY,North East
C,Y,4.0,0.0,0,4.0,148700.0,6.0,0.0,E,ST ,1,2591.0,1176.0,A,I,MASONRY,North East
C,Y,4.0,0.0,0,4.0,148700.0,6.0,0.0,E,ST ,1,2591.0,1176.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
E,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
H,N,3.0,0.0,A,3.0,164100.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,168900.0,6.0,0.0,E,ST ,1,2698.83,1372.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,155800.0,6.0,0.0,E,ST ,1,2529.0,1175.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,155300.0,6.0,0.0,E,ST ,6,2750.0,1188.0,A,I,MASONRY,North East
D,Y,4.0,0.0,F,4.0,156600.0,6.0,0.0,A,ST ,6,2750.0,1188.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,155300.0,6.0,2.0,E,ST ,6,2750.0,1188.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,155300.0,6.0,0.0,E,ST ,6,2750.0,1188.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,155300.0,6.0,0.0,E,ST ,6,2750.0,1188.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,155300.0,6.0,0.0,E,ST ,6,2754.4,1188.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,155300.0,6.0,0.0,E,ST ,6,2754.4,1188.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,155300.0,6.0,0.0,E,ST ,6,2750.0,1188.0,A,I,MASONRY,North East
D,Y,4.0,0.0,F,4.0,161400.0,6.0,0.0,E,ST ,6,3514.5,1188.0,A,I,MASONRY,North East
A,N,4.0,0.0,C,4.0,153200.0,6.0,0.0,E,ST ,6,3162.5,1200.0,B,I,MASONRY,North East
A,N,4.0,0.0,0,4.0,162500.0,6.0,0.0,E,ST ,6,3162.5,1616.0,H,I,MASONRY,North East
D,Y,3.0,0.0,0,3.0,182200.0,6.0,0.0,E,ST ,6,3162.5,1170.0,B,I,FRAME,North East
A,N,4.0,0.0,C,4.0,177500.0,6.0,0.0,E,ST ,6,6325.0,1380.0,H,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,148900.0,7.0,2.0,E,ST ,6,1827.0,1507.0,A,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,122400.0,7.0,2.0,E,ST ,6,1728.69,1507.0,A,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,122300.0,7.0,2.0,E,ST ,6,1735.65,1504.0,A,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,122400.0,7.0,2.0,E,ST ,6,1735.65,1508.0,A,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,122300.0,7.0,2.0,E,ST ,6,1718.25,1508.0,A,I,MASONRY,North East
F,Y,4.0,0.0,A,4.0,125400.0,7.0,2.0,E,ST ,6,1653.0,1508.0,A,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,118800.0,7.0,2.0,E,AVE,6,1824.36,1520.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,118900.0,7.0,2.0,E,AVE,6,1840.0,1520.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,118800.0,7.0,2.0,E,AVE,6,1828.04,1520.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,118900.0,7.0,2.0,E,AVE,6,1831.72,1520.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,119100.0,7.0,2.0,E,AVE,6,1820.68,1528.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,119000.0,7.0,2.0,E,AVE,6,1817.0,1528.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,119100.0,7.0,2.0,E,AVE,6,1824.36,1528.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,119000.0,7.0,2.0,E,AVE,6,1817.0,1528.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,119100.0,7.0,2.0,E,AVE,6,1820.68,1528.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,119000.0,7.0,2.0,E,AVE,6,1812.4,1528.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,119100.0,7.0,2.0,E,AVE,6,1820.68,1528.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,119100.0,7.0,2.0,E,AVE,6,1820.68,1528.0,B,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,128900.0,6.0,2.0,E,AVE,6,1795.0,1296.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,155800.0,6.0,0.0,E,ST ,1,2508.0,1175.0,A,I,MASONRY,North East
D,Y,4.0,0.0,C,4.0,160800.0,7.0,0.0,E,ST ,1,5500.0,1133.0,B,I,FRAME,North East
C,Y,4.0,0.0,0,4.0,174500.0,6.0,0.0,E,ST ,1,5500.0,1296.0,B,I,FRAME,North East
D,N,4.0,0.0,C,4.0,191100.0,7.0,0.0,E,ST ,1,5500.0,1643.0,B,I,MASONRY,North East
D,N,4.0,0.0,C,4.0,197100.0,7.0,3.0,E,ST ,6,11412.0,1748.0,H,I,MASONRY,North East
A,N,3.0,0.0,0,3.0,193000.0,7.0,3.0,E,ST ,6,3825.0,1748.0,E,I,MASONRY,North East
F,Y,4.0,0.0,A,4.0,121100.0,6.0,2.0,E,ST ,6,1446.4,1418.0,A,I,MASONRY,North East
F,Y,3.0,0.0,A,3.0,153700.0,6.0,2.0,A,ST ,6,4316.0,1256.0,A,I,MASONRY,North East
D,Y,4.0,0.0,A,4.0,134600.0,6.0,2.0,E,AVE,6,1620.0,1224.0,H,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,119100.0,7.0,2.0,E,AVE,6,1828.04,1528.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,119100.0,7.0,2.0,E,AVE,6,1824.36,1528.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,119100.0,7.0,2.0,E,AVE,6,1824.36,1528.0,B,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,119100.0,7.0,2.0,E,AVE,6,1828.04,1528.0,B,I,MASONRY,North East
H,N,3.0,0.0,A,3.0,149400.0,7.0,2.0,E,AVE,6,2618.32,1528.0,B,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,112900.0,6.0,2.0,E,AVE,6,1751.68,1368.0,C,I,MASONRY,North East
A,N,4.0,0.0,F,4.0,163100.0,6.0,0.0,E,ST ,6,2795.1,1350.0,G,I,MASONRY,North East
C,Y,3.0,0.0,C,3.0,226100.0,7.0,0.0,E,ST ,6,5280.0,1710.0,B,I,STONE,North East
A,N,4.0,0.0,C,4.0,166300.0,6.0,0.0,E,ST ,6,3162.5,1350.0,B,I,MASONRY,North East
E,N,4.0,0.0,C,4.0,153200.0,6.0,0.0,E,ST ,6,3162.5,1200.0,B,I,MASONRY,North East
C,N,4.0,0.0,C,4.0,153200.0,6.0,0.0,E,ST ,6,3162.5,1200.0,B,I,MASONRY,North East
C,N,3.0,0.0,0,3.0,174400.0,7.0,0.0,E,ST ,6,3887.5,1500.0,B,I,MASONRY,North East
C,Y,4.0,0.0,F,4.0,130200.0,7.0,2.0,E,ST ,6,1763.2,1612.0,A,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,110500.0,6.0,2.0,E,ST ,6,1739.73,1126.0,A,I,MASONRY,North East
E,Y,4.0,0.0,A,4.0,140400.0,6.0,2.0,E,ST ,5,1656.0,1344.0,A,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,111800.0,6.0,2.0,E,AVE,6,1812.0,1272.0,H,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,111800.0,6.0,2.0,E,AVE,6,1812.0,1272.0,H,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,111000.0,6.0,2.0,E,AVE,6,1679.8,1272.0,H,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,110900.0,6.0,2.0,E,AVE,6,1676.1,1272.0,H,I,MASONRY,North East
H,N,4.0,0.0,F,4.0,112400.0,6.0,2.0,E,AVE,6,1691.82,1284.0,H,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,111400.0,6.0,2.0,E,AVE,6,1679.8,1284.0,H,I,MASONRY,North East
H,N,4.0,0.0,F,4.0,112400.0,6.0,2.0,E,AVE,6,1695.52,1284.0,H,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,110900.0,6.0,2.0,E,AVE,6,1676.1,1272.0,H,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,110900.0,6.0,2.0,E,AVE,6,1672.4,1272.0,H,I,MASONRY,North East
F,Y,4.0,0.0,F,4.0,135000.0,6.0,2.0,E,ST ,6,1539.0,1152.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,158600.0,6.0,0.0,E,ST ,6,2914.87,1188.0,A,I,MASONRY,North East
C,Y,2.0,1.0,C,2.0,210300.0,6.0,0.0,E,ST ,1,4750.0,1215.0,B,I,MASONRY,North East
D,N,4.0,0.0,F,4.0,162500.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,165700.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,165700.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,165700.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
D,Y,4.0,0.0,F,4.0,167200.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
D,Y,4.0,0.0,F,4.0,167200.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
A,Y,3.0,0.0,0,3.0,290500.0,6.0,0.0,E,ST ,6,6325.0,2062.0,A,I,MASONRY+OTHER,North East
D,N,4.0,0.0,C,4.0,183200.0,7.0,0.0,E,ST ,6,4200.0,1650.0,H,I,MASONRY,North East
D,N,3.0,0.0,C,3.0,176000.0,8.0,0.0,E,ST ,6,4267.51,1500.0,H,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,139000.0,6.0,2.0,E,ST ,6,2336.0,1466.0,A,I,MASONRY,North East
F,Y,4.0,0.0,A,4.0,143300.0,6.0,2.0,E,AVE,6,1466.66,1246.0,A,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,111000.0,6.0,2.0,E,AVE,6,1683.5,1272.0,H,I,MASONRY,North East
H,N,4.0,0.0,F,4.0,111900.0,6.0,2.0,E,AVE,6,1676.1,1272.0,H,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,118400.0,6.0,2.0,E,AVE,6,2232.02,1440.0,B,I,MASONRY,North East
F,N,4.0,0.0,A,4.0,130100.0,6.0,2.0,E,ST ,6,1527.88,1152.0,A,I,MASONRY,North East
F,N,3.0,0.0,A,3.0,130100.0,6.0,2.0,E,ST ,6,1539.0,1152.0,A,I,MASONRY,North East
A,N,4.0,0.0,0,4.0,147100.0,6.0,0.0,E,ST ,6,4218.75,1004.0,B,I,FRAME,North East
H,N,4.0,0.0,A,4.0,171000.0,6.0,0.0,E,ST ,6,3093.75,1656.0,B,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,165700.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,161100.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,165700.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
D,Y,4.0,0.0,F,4.0,167200.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,165700.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
H,Y,4.0,0.0,A,4.0,165700.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
H,N,4.0,0.0,A,4.0,161100.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
A,Y,4.0,0.0,F,4.0,167200.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
D,Y,4.0,0.0,F,4.0,167200.0,6.0,0.0,E,ST ,1,2698.83,1314.0,A,I,MASONRY,North East
